Transaction ID,Payment Date,Payment Amount,Payment Method,Tax Type,Taxpayer ID,Taxpayer Industry,Province,Town/City,Income Level
e5a7e13c-edc3-4dcb-bbbb-e5512ef8e745,2023-01-17,6143.07,Debit Card,Property Tax,ac617e79-782a-467c-b5c0-71b65dc6d736,Healthcare,Lusaka,Kasama,High
45d4f1f2-47c8-4bd2-81a5-ac8018c44758,2022-11-11,6617.05,Bank Transfer,Income Tax,b47f1b4b-996c-4c13-9ff9-d0de92df3f84,Finance,North-Western,Kitwe,High
2ea722ee-83bc-40a2-afcd-980608570c13,2024-05-17,8532.9,Mobile Money,Corporate Tax,57e3dfc0-e73f-436e-bf12-0c001e52782c,Finance,Western,Kasama,High
4d1fe46c-9d36-4887-9813-5298cf329226,2024-03-03,7448.09,Debit Card,VAT,2886fa3f-524b-40ff-b9ff-5f74bb85502b,Finance,Lusaka,Kasama,High
380fec11-1ac1-4de8-88bc-68d1656d052b,2024-04-12,834.99,Debit Card,Sales Tax,fbf65b84-f867-4427-abf7-c849df258cc1,Healthcare,Northern,Ndola,Medium
ff612495-6efd-40e3-b9b6-f07ecb71296b,2023-02-15,627.01,Debit Card,Corporate Tax,e263d83b-e53a-4ed2-a8f0-a1f4b6d86331,Healthcare,Southern,Kasama,High
9cebff45-5e2d-477e-90ad-583999bd682a,2023-08-05,5518.09,Bank Transfer,VAT,ec697cf5-1154-4a3e-92f1-28ab847b2e8a,Healthcare,Western,Kasama,Low
675e636e-c5c2-4081-acdb-9d9179d2018f,2023-11-23,3092.23,Cash,Sales Tax,9d2b91d3-6379-4c9f-8268-f1e8b12e278c,Finance,North-Western,Mansa,Medium
670473ee-63c3-4f43-b9c3-e429f15729e8,2023-07-10,8257.56,Bank Transfer,Sales Tax,b89b0dbb-82fb-4788-bd6f-8704b9ec21b9,Healthcare,Southern,Mansa,Low
3960ed5c-5214-4afc-8f43-1bf493156312,2023-12-06,912.03,Cash,Corporate Tax,ca10fd5f-4e5c-41b5-a252-484c8ff51683,Technology,Eastern,Mansa,Low
24bce061-fceb-4db7-9821-45a998321edc,2023-03-25,1279.71,Cash,Corporate Tax,96de1e7e-cc55-45a6-a15e-71c15bb5bb69,Finance,Copperbelt,Mansa,Medium
f5368003-27ee-48f1-bc57-d5986d6bb619,2022-10-25,231.6,Cash,Property Tax,5e2aaecd-b752-4928-b6bd-168e703de021,Retail,Central,Solwezi,Medium
e6f732dd-0776-4ae8-a74f-c5ef0483a6e5,2024-06-12,4897.64,Bank Transfer,Income Tax,5eb08bbc-1da5-445e-847c-c6661cb0f140,Retail,North-Western,Livingstone,High
2dbb7ba6-7a19-475d-ae2d-a992afc811c3,2023-12-22,9761.17,Mobile Money,Corporate Tax,7b2530e9-025c-4098-aa4c-3ba5ac8b9b2d,Retail,North-Western,Livingstone,Low
c06ed8ab-1873-40b4-a633-873cb392d099,2023-03-09,9337.77,Bank Transfer,Sales Tax,95d3cd21-74c5-49c1-8e2b-96eaabaf741f,Finance,Eastern,Mansa,Medium
f5c75961-a7ab-435c-867c-0bfa860fa46c,2023-12-18,135.7,Mobile Money,VAT,acd54c4a-d0b5-4be6-8bb3-875c1eca4b8b,Technology,Southern,Ndola,Medium
bc839f85-cf1d-4736-975f-06f482a38280,2022-10-25,121.07,Mobile Money,Corporate Tax,a4c9cc5a-f9b4-4b5d-8927-1968ead4a943,Finance,Copperbelt,Solwezi,Low
dfdea88f-c6f4-4f2e-bfa8-302507c99de9,2024-07-24,9790.55,Bank Transfer,Corporate Tax,a7bffc7d-a815-49c4-b001-f1d68c7e410f,Technology,Copperbelt,Lusaka,Low
4296d3d2-3d06-431e-858c-8114c91fe37c,2023-10-24,3058.63,Cash,Property Tax,3c3fe752-f456-42c7-83cd-729a1de6d679,Construction,Copperbelt,Solwezi,Low
05822932-e7de-47a0-9aaf-65c5df3b678d,2024-03-14,4459.71,Mobile Money,Property Tax,07710251-8f4f-4378-bf14-f76f4ed7620b,Technology,Copperbelt,Solwezi,Medium
f0515f1c-5225-479f-89b5-7a9fdaff8925,2024-03-26,159.97,Cash,Corporate Tax,ea8fbb9e-3556-498a-914d-264a171b51cd,Finance,North-Western,Lusaka,Medium
bc8570b8-c4ce-4d51-9499-4440d52b9a02,2024-02-23,9029.35,Bank Transfer,Income Tax,324affa8-33b1-4b35-8778-a434923c28e7,Finance,Western,Ndola,High
5b0c9ad6-5fae-45ad-8c9f-e49ae0988e91,2022-11-13,5613.85,Debit Card,Corporate Tax,7d7b63ae-b5f1-42b3-9386-8c9eb31c5a75,Construction,Southern,Mansa,Low
785ebe7d-68e8-4a6f-86f9-0ed7d409fb46,2023-05-21,466.31,Cash,Income Tax,708c2842-3b85-44a9-af5e-e6866d7e4647,Healthcare,Lusaka,Chipata,High
3d239e0b-03ff-4dbb-8511-1d3e8b6ca72b,2024-05-29,2763.91,Debit Card,Income Tax,5137eba8-1cb8-4eee-94ce-d746f32731a5,Finance,Lusaka,Lusaka,Medium
f391c59a-17ad-4e5a-96f2-be49482c7b9e,2023-07-11,3839.49,Debit Card,Corporate Tax,09f3cd6b-cc78-400f-99f6-27d711b8a52d,Healthcare,Central,Chipata,Low
9d67283d-644b-4926-91a0-3429b6fb8ab9,2023-09-03,8938.18,Cash,Property Tax,fecf136a-c0b4-4e4b-aa82-3a3b6e4ce23e,Manufacturing,Eastern,Kitwe,Low
c856f49a-9ee7-4b5e-93b1-3a1972ce9003,2023-07-17,316.25,Cash,Sales Tax,712a34ff-6bad-4bd5-ab0b-d9a747e06873,Retail,Central,Solwezi,High
3bec9eda-dd23-4216-bd67-df796c1f0313,2023-09-21,9793.73,Mobile Money,Corporate Tax,33b70da9-a213-4214-991c-85268ce15c83,Technology,Lusaka,Livingstone,High
81de3568-2a42-4e30-ad34-09aaa9e24e83,2023-05-22,7712.47,Debit Card,Income Tax,e2a84bbc-95ed-4161-80b2-ed2cfa6e4974,Technology,Central,Solwezi,High
55073e92-00e3-410c-83e4-5e39519f2d49,2024-04-22,7381.76,Mobile Money,Income Tax,f92c3e33-6304-4238-9d08-a4977e5091e8,Finance,Northern,Ndola,Low
b8ba9607-8585-49a3-841e-bb54d2311df2,2024-05-15,5863.12,Cash,Income Tax,ad34c47a-e493-4876-ae36-12424cc09ca5,Healthcare,North-Western,Mansa,Low
3a69c3e5-ff83-47b0-914d-48d69bec055d,2022-10-07,4664.44,Bank Transfer,Corporate Tax,3a8bae2f-f155-44f0-b5b9-6d634d4a8a5d,Technology,Northern,Livingstone,Low
a6bb1621-1da1-4338-96c3-d87292195c6b,2023-05-11,6802.43,Mobile Money,Corporate Tax,7f976717-be5a-43fa-a34c-3e7dfa3e5c77,Finance,Lusaka,Livingstone,High
2ab52c71-c32f-4540-9755-b49f34f0d86f,2023-10-15,2716.32,Debit Card,Corporate Tax,3ad39291-7aa8-4a19-817f-147ec193517b,Technology,Western,Livingstone,Low
bf71849d-7177-4caa-9747-db437ab05563,2023-10-09,2303.17,Mobile Money,Property Tax,646bcc75-94d5-4381-bc4b-ba4ff408071e,Healthcare,Western,Lusaka,Medium
796509f1-24ab-4b23-b9c0-640a3264caff,2023-09-06,3658.67,Bank Transfer,VAT,ae1327e7-7448-44dd-9dd0-109052bc379e,Construction,Central,Kasama,Medium
33e24975-26e5-41ab-b1ff-458043fcd1a5,2023-07-29,4167.86,Cash,Corporate Tax,ba911ee1-de60-43cf-8cef-d3cc7f3e2897,Finance,Lusaka,Mansa,Low
b14dcdb8-c04c-480f-af2e-4202b2492298,2023-03-30,5282.21,Debit Card,VAT,3a05d719-38fb-4088-b91c-b79c115f4f33,Retail,Southern,Livingstone,High
e854675e-cae1-4a95-a569-b86ba2fa71bb,2023-03-17,5019.31,Bank Transfer,Corporate Tax,c46e3d0c-ed88-4773-ad93-4dff5d4600ed,Retail,Lusaka,Solwezi,High
91be94d0-a960-49cf-a9e2-4fc006a91f30,2022-12-02,1989.43,Cash,Corporate Tax,9fbe607c-cbd9-4527-837e-b542e6addb20,Finance,Western,Kitwe,High
64c1a370-1203-449c-9c58-4cf1383c4101,2023-01-13,3067.44,Bank Transfer,Property Tax,b8b8da67-6e98-4080-9899-e7094065afee,Retail,Central,Chipata,Medium
ff148069-d8c7-4ea3-82f9-98304a13f222,2024-07-06,8592.56,Mobile Money,Income Tax,2bf3ac1a-ce03-4ffe-bf07-8240eb9e1af2,Healthcare,Lusaka,Lusaka,Low
ac9e6865-fdba-4e74-b4af-7d4b0a1ca314,2022-09-09,1125.99,Mobile Money,Property Tax,042662e3-8a55-47af-9984-ae7d65806add,Construction,Western,Mansa,Low
9b0435f7-5a33-47ad-b95e-b7938cefb824,2024-03-31,7754.8,Debit Card,VAT,8b1b561f-bf88-45b9-b2e2-a317530de80a,Manufacturing,Copperbelt,Kitwe,High
3b9f361f-9c48-4ad1-a630-9c453d3480ab,2024-06-03,4056.88,Debit Card,Sales Tax,82f21050-06bd-40f5-9427-081a6e9dc9d4,Technology,Eastern,Kasama,High
e35f8a31-6041-4b90-9cad-01b7019cc4fd,2023-07-15,485.98,Bank Transfer,VAT,1e124e3f-e524-4095-b540-700f038cb23d,Technology,North-Western,Ndola,Low
5faa6b09-b238-4ffc-a7e1-580eec466e3a,2024-06-05,740.36,Cash,Corporate Tax,b602bf2b-42a5-45f2-bd4c-09853546a711,Finance,Central,Livingstone,High
93dcf73e-60d9-4d36-bb35-a7cc27a10914,2024-08-31,4403.37,Debit Card,Corporate Tax,97e1e111-41e3-4fe3-8c0f-98d2d1b845a7,Finance,North-Western,Livingstone,High
e3911690-f550-4fe8-b380-b453b7fd9dde,2023-10-04,1814.73,Debit Card,VAT,11f37d37-cff6-45b0-86eb-8e3ffbfdb8de,Manufacturing,Lusaka,Mansa,Medium
d043f2a3-cd18-4e10-a2ce-b310ea1038e4,2023-08-23,2231.87,Cash,Income Tax,60448084-f4b4-43f0-81fd-b54ebce7ed45,Retail,Central,Chipata,Low
bf4a42d5-778f-4000-88b6-f4927083d3c9,2024-05-26,4390.43,Bank Transfer,Sales Tax,c5dcc2ec-1497-41b3-a73a-b7dd66e0adbf,Healthcare,Southern,Kasama,Medium
4404ec03-1752-49bc-a5ae-e7980f3451b7,2023-03-05,2871.23,Debit Card,Corporate Tax,b43a5117-4f8a-451f-b0f9-7eea377ec112,Finance,Southern,Mansa,Medium
f45eb98c-fda8-4729-9bd3-d6aef3f3cf71,2022-10-04,594.9,Cash,Property Tax,c7effd90-e4c5-4303-8147-0b98dd1a9558,Healthcare,Western,Kasama,Medium
4b2f4a8b-caf0-4d1d-a18c-ce5a5f9fa7fb,2022-10-05,203.99,Bank Transfer,Sales Tax,785e475a-227b-49f9-bb56-853eef9a4c01,Construction,Lusaka,Chipata,Medium
a1de9a38-7634-4855-8cc6-77ed1aec1239,2024-07-09,2529.47,Cash,Corporate Tax,f6279a0f-99d8-431a-9e0d-0890080b4fb0,Healthcare,Western,Solwezi,Low
8ca7f085-04e0-42a5-a457-8170f5084ea5,2024-03-09,6860.51,Mobile Money,Corporate Tax,b73b9866-08f5-461a-92a9-dec8172176fe,Finance,Southern,Lusaka,High
